[2026-07-04T14:34:48.366+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-07-04T14:34:48.425+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake_ecommerce.load_snowflake scheduled__2026-07-04T14:28:00+00:00 [queued]>
[2026-07-04T14:34:48.438+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake_ecommerce.load_snowflake scheduled__2026-07-04T14:28:00+00:00 [queued]>
[2026-07-04T14:34:48.440+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-07-04T14:36:04.009+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190131957224.parquet -> @customers stage
[2026-07-04T14:36:04.370+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190132020731.parquet -> @customers stage
[2026-07-04T14:36:04.824+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190132095530.parquet -> @customers stage
[2026-07-04T14:36:05.234+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190132190842.parquet -> @customers stage
[2026-07-04T14:36:05.602+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190132257908.parquet -> @customers stage
[2026-07-04T14:36:06.056+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190132336735.parquet -> @customers stage
[2026-07-04T14:36:06.462+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190132397476.parquet -> @customers stage
[2026-07-04T14:36:06.873+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190132457332.parquet -> @customers stage
[2026-07-04T14:36:07.287+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190132511945.parquet -> @customers stage
[2026-07-04T14:36:07.733+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190132569070.parquet -> @customers stage
[2026-07-04T14:36:08.094+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190132629049.parquet -> @customers stage
[2026-07-04T14:36:08.469+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190132688276.parquet -> @customers stage
[2026-07-04T14:36:08.918+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190132778792.parquet -> @customers stage
[2026-07-04T14:36:09.328+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190132897929.parquet -> @customers stage
[2026-07-04T14:36:09.722+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190132989487.parquet -> @customers stage
[2026-07-04T14:36:10.122+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190133056824.parquet -> @customers stage
[2026-07-04T14:36:10.487+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190133121817.parquet -> @customers stage
[2026-07-04T14:36:10.881+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190133207008.parquet -> @customers stage
[2026-07-04T14:36:11.277+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190133294815.parquet -> @customers stage
[2026-07-04T14:36:11.645+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190133373555.parquet -> @customers stage
[2026-07-04T14:36:12.035+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190133435257.parquet -> @customers stage
[2026-07-04T14:36:12.395+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190133483896.parquet -> @customers stage
[2026-07-04T14:36:12.810+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190133536221.parquet -> @customers stage
[2026-07-04T14:36:13.221+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190133607984.parquet -> @customers stage
[2026-07-04T14:36:13.695+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190133687814.parquet -> @customers stage
[2026-07-04T14:36:14.142+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190133755829.parquet -> @customers stage
[2026-07-04T14:36:14.526+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190133820634.parquet -> @customers stage
[2026-07-04T14:36:14.882+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190133887302.parquet -> @customers stage
[2026-07-04T14:36:15.268+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190133997058.parquet -> @customers stage
[2026-07-04T14:36:15.782+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190134107120.parquet -> @customers stage
[2026-07-04T14:36:16.192+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190134177669.parquet -> @customers stage
[2026-07-04T14:36:16.805+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190134250035.parquet -> @customers stage
[2026-07-04T14:36:17.217+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190134360713.parquet -> @customers stage
[2026-07-04T14:36:17.623+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190134433874.parquet -> @customers stage
[2026-07-04T14:36:17.994+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190134494634.parquet -> @customers stage
[2026-07-04T14:36:18.368+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190134552884.parquet -> @customers stage
[2026-07-04T14:36:18.776+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190134677072.parquet -> @customers stage
[2026-07-04T14:36:19.176+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190134754871.parquet -> @customers stage
[2026-07-04T14:36:19.677+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190134813898.parquet -> @customers stage
[2026-07-04T14:36:20.189+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190134868592.parquet -> @customers stage
[2026-07-04T14:36:20.710+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190134926130.parquet -> @customers stage
[2026-07-04T14:36:21.126+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190134999617.parquet -> @customers stage
[2026-07-04T14:36:21.523+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190135107340.parquet -> @customers stage
[2026-07-04T14:36:22.028+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190135172475.parquet -> @customers stage
[2026-07-04T14:36:22.436+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190135244286.parquet -> @customers stage
[2026-07-04T14:36:22.852+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190135325711.parquet -> @customers stage
[2026-07-04T14:36:23.256+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190135429417.parquet -> @customers stage
[2026-07-04T14:36:23.611+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190135510140.parquet -> @customers stage
[2026-07-04T14:36:24.077+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190135568172.parquet -> @customers stage
[2026-07-04T14:36:24.487+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190135623504.parquet -> @customers stage
[2026-07-04T14:36:24.893+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190135674345.parquet -> @customers stage
[2026-07-04T14:36:25.306+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190135739430.parquet -> @customers stage
[2026-07-04T14:36:25.822+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190135807360.parquet -> @customers stage
[2026-07-04T14:36:26.226+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190135888235.parquet -> @customers stage
[2026-07-04T14:36:26.633+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190135947589.parquet -> @customers stage
[2026-07-04T14:36:27.044+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190135998103.parquet -> @customers stage
[2026-07-04T14:36:27.454+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190136061849.parquet -> @customers stage
[2026-07-04T14:36:28.174+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190136167996.parquet -> @customers stage
[2026-07-04T14:36:28.550+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190136257354.parquet -> @customers stage
[2026-07-04T14:36:28.931+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190136337224.parquet -> @customers stage
[2026-07-04T14:36:29.402+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190136431571.parquet -> @customers stage
[2026-07-04T14:36:29.809+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190136503854.parquet -> @customers stage
[2026-07-04T14:36:30.219+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190136560538.parquet -> @customers stage
[2026-07-04T14:36:30.635+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190136621534.parquet -> @customers stage
[2026-07-04T14:36:31.346+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190136680399.parquet -> @customers stage
[2026-07-04T14:36:31.763+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190136741933.parquet -> @customers stage
[2026-07-04T14:36:32.269+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190136820157.parquet -> @customers stage
[2026-07-04T14:36:32.678+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190136887851.parquet -> @customers stage
[2026-07-04T14:36:33.086+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190136946066.parquet -> @customers stage
[2026-07-04T14:36:33.500+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190137004434.parquet -> @customers stage
[2026-07-04T14:36:33.863+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190137101677.parquet -> @customers stage
[2026-07-04T14:36:34.311+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190137255608.parquet -> @customers stage
[2026-07-04T14:36:34.734+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190137346229.parquet -> @customers stage
[2026-07-04T14:36:35.137+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190137423200.parquet -> @customers stage
[2026-07-04T14:36:35.547+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190137525213.parquet -> @customers stage
[2026-07-04T14:36:35.956+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190137610662.parquet -> @customers stage
[2026-07-04T14:36:36.372+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190137678559.parquet -> @customers stage
[2026-07-04T14:36:36.876+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190137736461.parquet -> @customers stage
[2026-07-04T14:36:37.233+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190137787947.parquet -> @customers stage
[2026-07-04T14:36:37.701+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190137839219.parquet -> @customers stage
[2026-07-04T14:36:38.109+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190137888382.parquet -> @customers stage
[2026-07-04T14:36:38.519+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190137935832.parquet -> @customers stage
[2026-07-04T14:36:39.022+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190137986486.parquet -> @customers stage
[2026-07-04T14:36:39.433+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138038505.parquet -> @customers stage
[2026-07-04T14:36:39.842+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138107616.parquet -> @customers stage
[2026-07-04T14:36:40.256+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138169555.parquet -> @customers stage
[2026-07-04T14:36:40.668+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138226465.parquet -> @customers stage
[2026-07-04T14:36:41.076+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138304921.parquet -> @customers stage
[2026-07-04T14:36:41.481+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138364174.parquet -> @customers stage
[2026-07-04T14:36:41.893+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138432863.parquet -> @customers stage
[2026-07-04T14:36:42.303+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138495682.parquet -> @customers stage
[2026-07-04T14:36:42.719+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138578969.parquet -> @customers stage
[2026-07-04T14:36:43.124+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138651839.parquet -> @customers stage
[2026-07-04T14:36:43.599+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138721874.parquet -> @customers stage
[2026-07-04T14:36:44.046+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138789535.parquet -> @customers stage
[2026-07-04T14:36:44.451+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138845434.parquet -> @customers stage
[2026-07-04T14:36:44.865+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138905662.parquet -> @customers stage
[2026-07-04T14:36:45.270+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190138968687.parquet -> @customers stage
[2026-07-04T14:36:45.680+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190139031810.parquet -> @customers stage
[2026-07-04T14:36:46.089+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190139087380.parquet -> @customers stage
[2026-07-04T14:36:46.504+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190139142629.parquet -> @customers stage
[2026-07-04T14:36:46.907+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190139224460.parquet -> @customers stage
[2026-07-04T14:36:47.318+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190139336847.parquet -> @customers stage
[2026-07-04T14:36:47.733+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190139446805.parquet -> @customers stage
[2026-07-04T14:36:48.090+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190139537292.parquet -> @customers stage
[2026-07-04T14:36:48.546+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190139614237.parquet -> @customers stage
[2026-07-04T14:36:48.966+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190139685084.parquet -> @customers stage
[2026-07-04T14:36:49.478+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190139752979.parquet -> @customers stage
[2026-07-04T14:36:49.953+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190139809536.parquet -> @customers stage
[2026-07-04T14:36:50.393+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190139865207.parquet -> @customers stage
[2026-07-04T14:36:50.763+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190139920838.parquet -> @customers stage
[2026-07-04T14:36:51.110+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190140018171.parquet -> @customers stage
[2026-07-04T14:36:51.525+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190140106906.parquet -> @customers stage
[2026-07-04T14:36:51.861+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190140180645.parquet -> @customers stage
[2026-07-04T14:36:52.233+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190140245926.parquet -> @customers stage
[2026-07-04T14:36:52.609+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190140303625.parquet -> @customers stage
[2026-07-04T14:36:53.053+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190140373289.parquet -> @customers stage
[2026-07-04T14:36:53.462+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190140482555.parquet -> @customers stage
[2026-07-04T14:36:53.845+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190140574962.parquet -> @customers stage
[2026-07-04T14:36:54.282+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190140645381.parquet -> @customers stage
[2026-07-04T14:36:54.692+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190140714886.parquet -> @customers stage
[2026-07-04T14:36:55.052+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190140792916.parquet -> @customers stage
[2026-07-04T14:36:55.418+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190140855292.parquet -> @customers stage
[2026-07-04T14:36:55.824+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190140915544.parquet -> @customers stage
[2026-07-04T14:36:56.234+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190140970565.parquet -> @customers stage
[2026-07-04T14:36:56.580+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190141025800.parquet -> @customers stage
[2026-07-04T14:36:56.942+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190141085798.parquet -> @customers stage
[2026-07-04T14:36:57.359+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190141143360.parquet -> @customers stage
[2026-07-04T14:36:57.769+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190141207606.parquet -> @customers stage
[2026-07-04T14:36:58.228+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190141272924.parquet -> @customers stage
[2026-07-04T14:36:58.575+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/customers_190141331653.parquet -> @customers stage
